,index,Brand_Name,Product_Name,Types,Price,Size_ml,Rating,Product_ID,Reviews,Prize_size_ratio,Bayesian_Average,Without Parabens,Without Sulfates,Vegan,Clean at Sephora,CrueltyFree,Oil Free,Fragrance Free,Alcohol Free,Gluten Free,Normal,Dry,Oily,Combination,Sensitive,Dryness,Uneven Texture,Wrinkles,Pores,Oiliness,Acne,Blemishes,Link
1699,0,Supergoop!,Unseen Sunscreen SPF 40 PA+++,Sunscreen,49.0,51.0,4.1552,P458907,915.0,0.9607843137254902,4.157483317771923,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,https://www.sephora.com/ca/en/product/supergoop-unseen-sunscreen-P458907?skuId=2354207&icid2=products grid:p458907:product
1700,46,CLINIQUE,Clarifying Lotion 3,Toners,26.0,201.0,4.3181,P122881,918.0,0.12935323383084577,4.31572178342979,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,https://www.sephora.com/ca/en/product/clarifying-lotion-3-P122881?skuId=1295716&icid2=products grid:p122881:product
1701,53,IT Cosmetics,Secret Sauce Moisturizer,Moisturizers,90.0,60.0,4.0958,P502656,919.0,1.5,4.099769011988532,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,https://www.sephora.com/ca/en/product/it-cosmetics-secret-sauce-moisturizer-P502656?skuId=1982859&icid2=products grid:p502656:product
1702,199,SKII,Facial Treatment Cleanser,Cleaners,99.0,108.0,4.1306,P375850,919.0,0.9166666666666666,4.133575777316228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1703,67,Clarins,Double Serum Eye Firming & Hydrating AntiAging Concentrate,Eyecare,96.0,20.400000000000002,4.2278,P475921,922.0,4.705882352941176,4.228000932920075,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,
1704,81,Skinfix,Barrier+ Triple LipidBoost 360° Brightening Eye Cream,Eyecare,57.0,15.0,4.3169,P442838,934.0,3.8,4.314595094007442,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,
1705,199,Shiseido,Benefiance Wrinkle Smoothing Retinol Serum,FaceSerum,98.0,30.0,4.5806,P463105,937.0,3.2666666666666666,4.570916478569658,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/shiseido-benefiance-wrinkle-smoothing-retinol-serum-P463105?skuId=2376036&icid2=products grid:p463105:product
1706,47,fresh,Rose Floral Toner,Toners,20.0,60.0,4.1067,P39970,937.0,0.3333333333333333,4.110289611349742,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/rose-floral-toner-P39970?skuId=2129849&icid2=products grid:p39970:product
1707,47,fresh,Rose Floral Toner,Toners,20.0,60.0,4.1067,P39970,937.0,0.3333333333333333,4.110289611349742,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/rose-floral-toner-P39970?skuId=2129849&icid2=products grid:p39970:product
1708,31,fresh,Rose Floral Toner,Moisturizers,20.0,60.0,4.1067,P39970,937.0,0.3333333333333333,4.110289611349742,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/rose-floral-toner-P39970?skuId=2129849&icid2=products grid:p39970:product
1709,31,fresh,Rose Floral Toner,Moisturizers,20.0,60.0,4.1067,P39970,937.0,0.3333333333333333,4.110289611349742,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/rose-floral-toner-P39970?skuId=2129849&icid2=products grid:p39970:product
1710,79,Shiseido,Benefiance Wrinkle Smoothing Cream Enriched,Moisturizers,92.0,51.0,4.5776,P448202,947.0,1.803921568627451,4.568099060925207,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/benefiance-wrinkle-smoothing-cream-enriched-P448202?skuId=2234102&icid2=products grid:p448202:product
1711,73,Kiehl's Since 1851,Calendula SerumInfused Water Cream,Moisturizers,68.0,51.0,3.9113,P444059,947.0,1.3333333333333333,3.9202693894673017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1712,130,Kate Somerville,ExfoliKate® Cleanser Daily Foaming Wash,Cleaners,57.0,120.0,4.4494,P404322,948.0,0.475,4.443458959324257,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,https://www.sephora.com/ca/en/product/exfolikate-cleanser-daily-foaming-wash-P404322?skuId=1778349&icid2=products grid:p404322:product
1713,30,Caudalie,Vinopure Pore Purifying Gel Cleanser,Cleaners,38.0,150.0,4.4615,P474937,949.0,0.25333333333333335,4.455230312849539,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,https://www.sephora.com/ca/en/product/caudalie-vinopure-pore-purifying-gel-cleanser-P474937?skuId=2491413&icid2=products grid:p474937:product
1714,99,Charlotte Tilbury,Charlotte’s Magic Serum with Vitamin C,FaceSerum,105.0,30.0,4.1626,P458755,953.0,3.5,4.164590903409338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/charlotte-tilbury-magic-serum-crystal-elixir-P458755?skuId=2350635&icid2=products grid:p458755:product
1715,12,The Ordinary,Azelaic Acid 10% Suspension Brightening Cream,FaceSerum,12.9,30.0,4.156,P427411,955.0,0.43,4.1581683150113555,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/the-ordinary-deciem-azelaic-acid-suspension-10-P427411?skuId=2031458&icid2=products grid:p427411:product
1716,76,Herbivore,Lapis Blue Tansy Face Oil  For Oily & AcneProne Skin,Moisturizers,94.0,51.0,4.2448,P400203,956.0,1.8431372549019607,4.244527045107986,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,
1717,61,The INKEY List,Polyglutamic Acid,FaceSerum,18.99,30.0,4.3937,P469543,960.0,0.6329999999999999,4.389354899028522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/the-inkey-list-polyglutamic-acid-P469543?skuId=2448256&icid2=products grid:p469543:product
1718,155,Biossance,Squalane + 10% Lactic Acid Resurfacing Serum,FaceSerum,85.0,30.3,4.3965,P453224,966.0,2.8052805280528053,4.392105020484542,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,https://www.sephora.com/ca/en/product/biossance-squalane-10-lactic-acid-resurfacing-night-serum-P453224?skuId=2315133&icid2=products grid:p453224:product
1719,73,MILK MAKEUP,Sunshine Vitamin C + Squalane Face Oil,Moisturizers,52.0,16.200000000000003,4.3713,P404793,967.0,3.209876543209876,4.367593949035363,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/sunshine-oil-P404793?skuId=2448512&icid2=products grid:p404793:product
1720,17,bareMinerals,COMPLEXION RESCUE™ Tinted Hydrating Gel Cream SPF 30,Moisturizers,45.0,35.4,3.9979,P399827,972.0,1.271186440677966,4.0043043897308825,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/complexion-rescue-tinted-hydrating-gel-cream-P399827?skuId=1710300&icid2=products grid:p399827:product
1721,28,LANEIGE,Cica Sleeping Mask,Masks,45.0,60.0,4.639,P454313,975.0,0.75,4.62811006521073,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/laneige-hypoallergenic-cica-sleeping-mask-P454313?skuId=2316875&icid2=products grid:p454313:product
1722,210,Sulwhasoo,AntiAging First Care Activating Serum,FaceSerum,117.0,60.6,4.5707,P469538,976.0,1.9306930693069306,4.561659506820689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1723,44,Sunday Riley,Mini C.E.O. Vitamin C Brightening Rich Hydration Moisturizer,Moisturizers,29.0,15.0,4.0133,P416139,977.0,1.9333333333333333,4.019258351933417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/c-e-o-c-e-antioxidant-protect-repair-moisturizer-P416139?skuId=1941756&icid2=products grid:p416139:product
1724,32,Glow Recipe,Watermelon Glow Hyaluronic Clay PoreTight Facial Mask,Masks,53.0,60.89999999999999,4.5912,P472468,981.0,0.8702791461412153,4.581655243393999,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,
1725,27,The INKEY List,Niacinamide Oil Control Serum,FaceSerum,12.99,30.0,4.1974,P464815,983.0,0.433,4.198401470634804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,https://www.sephora.com/ca/en/product/the-inkey-list-niacinamide-oil-control-serum-P464815?skuId=2404465&icid2=products grid:p464815:product
1726,54,belif,Aqua Bomb Sleeping Mask,Moisturizers,48.0,75.89999999999999,4.5147,P433443,985.0,0.632411067193676,4.507233977609833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/aqua-bomb-sleeping-mask-P433443?skuId=2111649&icid2=products grid:p433443:product
1727,54,belif,Aqua Bomb Sleeping Mask,Moisturizers,48.0,75.89999999999999,4.5147,P433443,985.0,0.632411067193676,4.507233977609833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/aqua-bomb-sleeping-mask-P433443?skuId=2111649&icid2=products grid:p433443:product
1728,124,belif,Aqua Bomb Sleeping Mask,Masks,48.0,75.89999999999999,4.5152,P433443,986.0,0.632411067193676,4.507728021067277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/aqua-bomb-sleeping-mask-P433443?skuId=2111649&icid2=products grid:p433443:product
1729,124,belif,Aqua Bomb Sleeping Mask,Masks,48.0,75.89999999999999,4.5152,P433443,986.0,0.632411067193676,4.507728021067277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/aqua-bomb-sleeping-mask-P433443?skuId=2111649&icid2=products grid:p433443:product
1730,80,First Aid Beauty,Ultra Repair Face Moisturizer,Moisturizers,37.0,51.0,4.1955,P375534,987.0,0.7254901960784313,4.196548111776282,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/ultra-repair-face-moisturizer-P375534?skuId=1459221&icid2=products grid:p375534:product
1731,117,Youth To The People,15% Vitamin C + Clean Caffeine Energy Serum,FaceSerum,91.0,30.0,4.4018,P466164,988.0,3.033333333333333,4.3973592959026115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/youth-to-the-people-yerba-mate-15-vitamin-c-brightening-serum-P466164?skuId=2403335&icid2=products grid:p466164:product
1732,117,Youth To The People,15% Vitamin C + Clean Caffeine Energy Serum,FaceSerum,91.0,30.0,4.4018,P466164,988.0,3.033333333333333,4.3973592959026115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/youth-to-the-people-yerba-mate-15-vitamin-c-brightening-serum-P466164?skuId=2403335&icid2=products grid:p466164:product
1733,25,Youth To The People,15% Vitamin C + Clean Caffeine Energy Serum,Blemishacne,91.0,30.0,4.3984,P466164,989.0,3.033333333333333,4.394054021005069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/youth-to-the-people-yerba-mate-15-vitamin-c-brightening-serum-P466164?skuId=2403335&icid2=products grid:p466164:product
1734,25,Youth To The People,15% Vitamin C + Clean Caffeine Energy Serum,Blemishacne,91.0,30.0,4.3984,P466164,989.0,3.033333333333333,4.394054021005069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/youth-to-the-people-yerba-mate-15-vitamin-c-brightening-serum-P466164?skuId=2403335&icid2=products grid:p466164:product
1735,83,Glow Recipe,Watermelon Glow UltraFine Mist,Moisturizers,38.0,75.89999999999999,4.1527,P442744,989.0,0.5006587615283268,4.154883450138929,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,
1736,26,Skinfix,Barrier+ Foaming Oil Hydrating Cleanser,Cleaners,39.0,180.0,4.5791,P442836,993.0,0.21666666666666667,4.569987828765834,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/barrier-foaming-oil-cleanser-P442836?skuId=2215929&icid2=products grid:p442836:product
1737,104,Origins,Out of Trouble™ 10 Minute Mask to Rescue Problem Skin,Masks,39.5,75.0,4.397,P297551,1000.0,0.5266666666666666,4.392737376184178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/out-of-trouble-10-minute-mask-to-rescue-problem-skin-P297551?skuId=2175412&icid2=products grid:p297551:product
1738,63,SKII,Facial Treatment Clear Lotion Toner,Toners,106.0,162.0,4.0959,P375853,1001.0,0.654320987654321,4.09954979118789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1739,46,Lancôme,Advanced Génifique Yeux LightPearl™ Eye Serum,Eyecare,99.0,20.1,4.0968,P375841,1002.0,4.925373134328358,4.100422629097328,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1740,68,Murad,Retinol Youth Renewal Serum,FaceSerum,118.0,30.0,4.5892,P454836,1003.0,3.933333333333333,4.579911539166166,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/murad-retinol-youth-renewal-serum-P454836?skuId=2322550&icid2=products grid:p454836:product
1741,88,ILIA,Blue Light Protect + Set Mist,Moisturizers,49.0,51.0,4.0498,P471245,1005.0,0.9607843137254902,4.054641749361581,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/ilia-blue-light-filter-protect-set-mist-P471245?skuId=2442176&icid2=products grid:p471245:product
1742,41,CLINIQUE,Acne Solutions™ Clarifying Lotion,Toners,26.0,201.0,4.4042,P188307,1007.0,0.12935323383084577,4.399778225668425,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,https://www.sephora.com/ca/en/product/acne-solutions-clarifying-lotion-P188307?skuId=1027473&icid2=products grid:p188307:product
1743,41,CLINIQUE,Acne Solutions™ Clarifying Lotion,Toners,26.0,201.0,4.4042,P188307,1007.0,0.12935323383084577,4.399778225668425,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,https://www.sephora.com/ca/en/product/acne-solutions-clarifying-lotion-P188307?skuId=1027473&icid2=products grid:p188307:product
1744,38,CLINIQUE,Acne Solutions™ Clarifying Lotion,Blemishacne,26.0,201.0,4.4042,P188307,1007.0,0.12935323383084577,4.399778225668425,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,https://www.sephora.com/ca/en/product/acne-solutions-clarifying-lotion-P188307?skuId=1027473&icid2=products grid:p188307:product
1745,38,CLINIQUE,Acne Solutions™ Clarifying Lotion,Blemishacne,26.0,201.0,4.4042,P188307,1007.0,0.12935323383084577,4.399778225668425,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,https://www.sephora.com/ca/en/product/acne-solutions-clarifying-lotion-P188307?skuId=1027473&icid2=products grid:p188307:product
1746,33,Biossance,Squalane + Marine Algae Firming & Lifting Eye Cream,Eyecare,73.0,15.0,4.1436,P447210,1010.0,4.866666666666666,4.145976167156365,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/squalane-marine-algae-eye-cream-P447210?skuId=2260016&icid2=products grid:p447210:product
1747,141,Shani Darden Skin Care,Retinol Reform® Treatment Serum,FaceSerum,115.0,30.0,4.2569,P455926,1012.0,3.8333333333333335,4.2563273198663625,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/shani-darden-retinol-reform-P455926?skuId=2340198&icid2=products grid:p455926:product
1748,59,Drunk Elephant,ERase™ Milki Micellar Water,Cleaners,37.0,240.0,4.2835,P460515,1016.0,0.15416666666666667,4.28224092554281,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,
1749,81,KORA Organics,Turmeric Glow Brightening Moisturizer,Moisturizers,80.0,50.699999999999996,4.4985,P471046,1017.0,1.5779092702169626,4.49168178672524,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/kora-organics-turmeric-glow-moisturizer-P471046?skuId=2356160&icid2=products grid:p471046:product
1750,24,Drunk Elephant,ERase™ Milki Micellar Water,Makeupremovers,37.0,240.0,4.2819,P460515,1018.0,0.15416666666666667,4.280684674967609,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,
1751,29,REN Clean Skincare,Evercalm™ Barrier Support Antioxidant Moisturizer,Moisturizers,65.0,51.0,4.2017,P214002,1031.0,1.2745098039215685,4.202546299944377,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/evercalm-global-protection-day-cream-P214002?skuId=2114577&icid2=products grid:p214002:product
1752,11,Caudalie,Mini Pore Minimizing Instant Detox Mask,Masks,26.0,35.4,4.5043,P504887,1035.0,0.7344632768361582,4.497449892034982,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,https://www.sephora.com/ca/en/product/caudalie-mini-pore-minimizing-instant-detox-mask-P504887?skuId=2642650&icid2=products grid:p504887:product
1753,23,Caudalie,Pore Minimizing Instant Detox Mask,Masks,52.0,75.0,4.5043,P395615,1035.0,0.6933333333333334,4.497449892034982,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,https://www.sephora.com/ca/en/product/instant-detox-mask-P395615?skuId=1698018&icid2=products grid:p395615:product
1754,41,OLEHENRIKSEN,"Cold Plunge™ Pore Remedy Moisturizer with BHA,LHA",Moisturizers,66.0,51.0,4.3932,P472050,1035.0,1.2941176470588236,4.389174468306169,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,
1755,37,CLINIQUE,Acne Solutions™ Cleansing Foam,Blemishacne,31.0,126.0,4.1686,P188309,1038.0,0.24603174603174602,4.170279892339108,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,https://www.sephora.com/ca/en/product/acne-solutions-cleansing-foam-P188309?skuId=1027507&icid2=products grid:p188309:product
1756,37,CLINIQUE,Acne Solutions™ Cleansing Foam,Blemishacne,31.0,126.0,4.1686,P188309,1038.0,0.24603174603174602,4.170279892339108,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,https://www.sephora.com/ca/en/product/acne-solutions-cleansing-foam-P188309?skuId=1027507&icid2=products grid:p188309:product
1757,47,CLINIQUE,Acne Solutions™ Cleansing Foam,Cleaners,31.0,126.0,4.1686,P188309,1038.0,0.24603174603174602,4.170279892339108,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,https://www.sephora.com/ca/en/product/acne-solutions-cleansing-foam-P188309?skuId=1027507&icid2=products grid:p188309:product
1758,47,CLINIQUE,Acne Solutions™ Cleansing Foam,Cleaners,31.0,126.0,4.1686,P188309,1038.0,0.24603174603174602,4.170279892339108,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,https://www.sephora.com/ca/en/product/acne-solutions-cleansing-foam-P188309?skuId=1027507&icid2=products grid:p188309:product
1759,133,OLEHENRIKSEN,Banana Bright 15% Vitamin C Serum,FaceSerum,92.0,30.0,3.9404,P456566,1041.0,3.066666666666667,3.947844274663999,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/ole-henriksen-banana-bright-vitamin-c-serum-P456566?skuId=2347219&icid2=products grid:p456566:product
1760,48,belif,Aqua Bomb Hydrating Toner,Toners,39.0,202.5,4.361,P449175,1050.0,0.1925925925925926,4.35783777654703,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,https://www.sephora.com/ca/en/product/aqua-bomb-hydrating-toner-P449175?skuId=2280295&icid2=products grid:p449175:product
1761,8,Youth To The People,Superberry Hydrate + Glow Dream Oil,Moisturizers,63.0,30.0,4.5094,P430146,1062.0,2.1,4.502593283141554,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/superberry-hydrate-glow-oil-P430146?skuId=2067916&icid2=products grid:p430146:product
1762,98,First Aid Beauty,Deep Cleanser with Red Clay,Cleaners,32.0,141.0,4.2608,P384539,1062.0,0.22695035460992907,4.260156919505189,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,https://www.sephora.com/ca/en/product/skin-rescue-deep-cleanser-with-red-clay-P384539?skuId=1567205&icid2=products grid:p384539:product
1763,35,Glow Recipe,Blueberry Bounce Gentle Cleanser,Cleaners,45.0,162.3,3.8103,P436359,1065.0,0.277264325323475,3.8207974224735817,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,https://www.sephora.com/ca/en/product/blueberry-bounce-gentle-cleanser-P436359?skuId=2131803&icid2=products grid:p436359:product
1764,40,fresh,Sugar Face Polish Exfoliator,Exfoliators,84.0,132.0,4.5196,P12295,1070.0,0.6363636363636364,4.512591873601778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/sugar-face-polish-P12295?skuId=562082&icid2=products grid:p12295:product
1765,44,Drunk Elephant,Shaba Complex™ Firming Eye Serum,Eyecare,79.0,15.0,3.8963,P419223,1070.0,5.266666666666667,3.90463289456805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/shaba-complex-eye-serum-P419223?skuId=1955640&icid2=products grid:p419223:product
1766,31,fresh,Lotus Anti Aging Daily Moisturizer ,Moisturizers,70.0,48.0,4.3963,P454378,1070.0,1.4583333333333333,4.392326604686556,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,
1767,35,First Aid Beauty,Hello FAB Coconut Water Cream,Moisturizers,48.0,51.0,4.0009,P426707,1072.0,0.9411764705882353,4.006647939345906,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,https://www.sephora.com/ca/en/product/coconut-water-cream-P426707?skuId=2532067&icid2=products grid:p426707:product
1768,118,Origins,Clear Improvement™ Charcoal Honey Mask to Purify and Nourish,Masks,52.0,75.0,4.6453,P433444,1074.0,0.6933333333333334,4.635234773243552,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/clear-improvement-tm-charcoal-honey-mask-to-purify-nourish-P433444?skuId=2102002&icid2=products grid:p433444:product
1769,32,CLINIQUE,Acne Solutions™ Clinical Clearing Gel,Blemishacne,41.0,30.0,4.2234,P385432,1079.0,1.3666666666666667,4.223679823997424,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,https://www.sephora.com/ca/en/product/acne-solutions-clinical-clearing-gel-P385432?skuId=1592831&icid2=products grid:p385432:product
1770,32,CLINIQUE,Acne Solutions™ Clinical Clearing Gel,Blemishacne,41.0,30.0,4.2234,P385432,1079.0,1.3666666666666667,4.223679823997424,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,https://www.sephora.com/ca/en/product/acne-solutions-clinical-clearing-gel-P385432?skuId=1592831&icid2=products grid:p385432:product
1771,188,CLINIQUE,Acne Solutions™ Clinical Clearing Gel,FaceSerum,41.0,30.0,4.2234,P385432,1079.0,1.3666666666666667,4.223679823997424,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,https://www.sephora.com/ca/en/product/acne-solutions-clinical-clearing-gel-P385432?skuId=1592831&icid2=products grid:p385432:product
1772,188,CLINIQUE,Acne Solutions™ Clinical Clearing Gel,FaceSerum,41.0,30.0,4.2234,P385432,1079.0,1.3666666666666667,4.223679823997424,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,https://www.sephora.com/ca/en/product/acne-solutions-clinical-clearing-gel-P385432?skuId=1592831&icid2=products grid:p385432:product
1773,160,Dr. Jart+,Cicapair™ Tiger Grass Serum,FaceSerum,66.0,30.3,4.2657,P423259,1080.0,2.1782178217821784,4.264947863903479,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/tiger-grass-re-pair-serum-P423259?skuId=2267805&icid2=products grid:p423259:product
1774,182,Josie Maran,Pure Argan Milk™ Intensive Hydrating Treatment,FaceSerum,74.0,30.0,4.068,P384780,1088.0,2.466666666666667,4.07204061465574,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/pure-argan-milk-tm-intensive-hydrating-treatment-P384780?skuId=1572445&icid2=products grid:p384780:product
1775,71,Tatcha,Indigo Overnight Repair Serum in Cream Treatment,FaceSerum,120.0,51.0,4.552,P474377,1096.0,2.3529411764705883,4.544375142779296,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/tatcha-indigo-overnight-repair-P474377?skuId=2489755&icid2=products grid:p474377:product
